mixture_ID,mixture_path,source_1_path,source_2_path,length
7447-91187-0067_6848-252323-0037,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7447-91187-0067_6848-252323-0037.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7447-91187-0067_6848-252323-0037.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7447-91187-0067_6848-252323-0037.wav,244000.0
6081-42010-0029_229-130880-0001,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6081-42010-0029_229-130880-0001.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6081-42010-0029_229-130880-0001.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6081-42010-0029_229-130880-0001.wav,253200.0
3440-171009-0079_2764-36619-0000,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3440-171009-0079_2764-36619-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3440-171009-0079_2764-36619-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3440-171009-0079_2764-36619-0000.wav,215120.0
4830-25898-0040_198-126831-0049,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4830-25898-0040_198-126831-0049.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4830-25898-0040_198-126831-0049.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4830-25898-0040_198-126831-0049.wav,244720.0
6454-93938-0029_909-131044-0011,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6454-93938-0029_909-131044-0011.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6454-93938-0029_909-131044-0011.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6454-93938-0029_909-131044-0011.wav,208000.0
4214-7146-0057_8797-294123-0073,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4214-7146-0057_8797-294123-0073.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4214-7146-0057_8797-294123-0073.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4214-7146-0057_8797-294123-0073.wav,228400.0
8609-283227-0051_7078-271888-0006,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8609-283227-0051_7078-271888-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8609-283227-0051_7078-271888-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8609-283227-0051_7078-271888-0006.wav,246160.0
8095-274346-0053_1088-129236-0007,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8095-274346-0053_1088-129236-0007.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8095-274346-0053_1088-129236-0007.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8095-274346-0053_1088-129236-0007.wav,251680.0
229-130880-0074_6529-62556-0048,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/229-130880-0074_6529-62556-0048.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/229-130880-0074_6529-62556-0048.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/229-130880-0074_6529-62556-0048.wav,238720.0
8609-262281-0000_446-123501-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8609-262281-0000_446-123501-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8609-262281-0000_446-123501-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8609-262281-0000_446-123501-0020.wav,263520.0
226-122538-0012_6415-100596-0004,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/226-122538-0012_6415-100596-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/226-122538-0012_6415-100596-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/226-122538-0012_6415-100596-0004.wav,232720.0
5390-24512-0046_1455-138263-0024,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5390-24512-0046_1455-138263-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5390-24512-0046_1455-138263-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5390-24512-0046_1455-138263-0024.wav,255920.0
5456-62043-0033_7059-88364-0034,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5456-62043-0033_7059-88364-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5456-62043-0033_7059-88364-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5456-62043-0033_7059-88364-0034.wav,216800.0
8465-246947-0005_8324-286683-0033,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8465-246947-0005_8324-286683-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8465-246947-0005_8324-286683-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8465-246947-0005_8324-286683-0033.wav,239440.0
2514-149482-0042_3947-13260-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2514-149482-0042_3947-13260-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2514-149482-0042_3947-13260-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2514-149482-0042_3947-13260-0020.wav,243680.0
3259-158083-0006_7148-59157-0009,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3259-158083-0006_7148-59157-0009.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3259-158083-0006_7148-59157-0009.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3259-158083-0006_7148-59157-0009.wav,239360.0
2436-2481-0025_87-121553-0014,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2436-2481-0025_87-121553-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2436-2481-0025_87-121553-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2436-2481-0025_87-121553-0014.wav,253120.0
1594-135914-0110_441-128988-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1594-135914-0110_441-128988-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1594-135914-0110_441-128988-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1594-135914-0110_441-128988-0020.wav,246640.0
83-3054-0005_3168-173565-0014,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/83-3054-0005_3168-173565-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/83-3054-0005_3168-173565-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/83-3054-0005_3168-173565-0014.wav,257040.0
226-131533-0020_2514-149482-0012,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/226-131533-0020_2514-149482-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/226-131533-0020_2514-149482-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/226-131533-0020_2514-149482-0012.wav,221520.0
4859-29340-0007_254-127705-0033,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4859-29340-0007_254-127705-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4859-29340-0007_254-127705-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4859-29340-0007_254-127705-0033.wav,256000.0
322-124146-0012_8975-270782-0054,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/322-124146-0012_8975-270782-0054.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/322-124146-0012_8975-270782-0054.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/322-124146-0012_8975-270782-0054.wav,228400.0
6367-65536-0019_3664-178366-0033,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6367-65536-0019_3664-178366-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6367-65536-0019_3664-178366-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6367-65536-0019_3664-178366-0033.wav,257600.0
3699-47246-0014_7367-86737-0038,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3699-47246-0014_7367-86737-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3699-47246-0014_7367-86737-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3699-47246-0014_7367-86737-0038.wav,254240.0
374-180298-0058_89-219-0044,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/374-180298-0058_89-219-0044.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/374-180298-0058_89-219-0044.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/374-180298-0058_89-219-0044.wav,214160.0
5393-19219-0016_5688-15787-0034,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5393-19219-0016_5688-15787-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5393-19219-0016_5688-15787-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5393-19219-0016_5688-15787-0034.wav,217280.0
2952-410-0035_8312-279791-0053,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2952-410-0035_8312-279791-0053.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2952-410-0035_8312-279791-0053.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2952-410-0035_8312-279791-0053.wav,204720.0
5339-14134-0055_8324-286681-0000,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5339-14134-0055_8324-286681-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5339-14134-0055_8324-286681-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5339-14134-0055_8324-286681-0000.wav,213200.0
2092-145706-0065_250-142276-0019,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2092-145706-0065_250-142276-0019.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2092-145706-0065_250-142276-0019.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2092-145706-0065_250-142276-0019.wav,252160.0
6415-116629-0006_5393-19219-0010,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6415-116629-0006_5393-19219-0010.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6415-116629-0006_5393-19219-0010.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6415-116629-0006_5393-19219-0010.wav,251280.0
831-130746-0044_403-126855-0029,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/831-130746-0044_403-126855-0029.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/831-130746-0044_403-126855-0029.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/831-130746-0044_403-126855-0029.wav,235280.0
8108-280359-0009_7148-59157-0023,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8108-280359-0009_7148-59157-0023.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8108-280359-0009_7148-59157-0023.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8108-280359-0009_7148-59157-0023.wav,246080.0
2893-139310-0018_3982-178459-0019,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2893-139310-0018_3982-178459-0019.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2893-139310-0018_3982-178459-0019.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2893-139310-0018_3982-178459-0019.wav,246800.0
2436-2481-0024_3436-172171-0060,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2436-2481-0024_3436-172171-0060.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2436-2481-0024_3436-172171-0060.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2436-2481-0024_3436-172171-0060.wav,219360.0
250-142286-0031_1355-39947-0028,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/250-142286-0031_1355-39947-0028.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/250-142286-0031_1355-39947-0028.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/250-142286-0031_1355-39947-0028.wav,227040.0
831-130739-0006_8324-286681-0013,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/831-130739-0006_8324-286681-0013.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/831-130739-0006_8324-286681-0013.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/831-130739-0006_8324-286681-0013.wav,216721.0
909-131045-0008_3440-171009-0049,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/909-131045-0008_3440-171009-0049.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/909-131045-0008_3440-171009-0049.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/909-131045-0008_3440-171009-0049.wav,230160.0
7059-77900-0011_26-496-0013,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7059-77900-0011_26-496-0013.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7059-77900-0011_26-496-0013.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7059-77900-0011_26-496-0013.wav,218960.0
5104-33406-0053_7447-91187-0027,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5104-33406-0053_7447-91187-0027.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5104-33406-0053_7447-91187-0027.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5104-33406-0053_7447-91187-0027.wav,245680.0
8123-275216-0044_8580-287364-0014,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8123-275216-0044_8580-287364-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8123-275216-0044_8580-287364-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8123-275216-0044_8580-287364-0014.wav,236400.0
6531-61334-0005_5049-25947-0051,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6531-61334-0005_5049-25947-0051.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6531-61334-0005_5049-25947-0051.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6531-61334-0005_5049-25947-0051.wav,257040.0
1088-134318-0014_3879-174923-0040,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1088-134318-0014_3879-174923-0040.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1088-134318-0014_3879-174923-0040.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1088-134318-0014_3879-174923-0040.wav,226800.0
1355-39947-0011_4406-16883-0017,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1355-39947-0011_4406-16883-0017.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1355-39947-0011_4406-16883-0017.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1355-39947-0011_4406-16883-0017.wav,248480.0
2136-5140-0036_1970-28415-0038,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2136-5140-0036_1970-28415-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2136-5140-0036_1970-28415-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2136-5140-0036_1970-28415-0038.wav,263120.0
5339-14134-0025_6454-107462-0036,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5339-14134-0025_6454-107462-0036.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5339-14134-0025_6454-107462-0036.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5339-14134-0025_6454-107462-0036.wav,253680.0
6818-68772-0015_7148-7763-0012,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6818-68772-0015_7148-7763-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6818-68772-0015_7148-7763-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6818-68772-0015_7148-7763-0012.wav,235920.0
6081-42010-0015_27-124992-0043,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6081-42010-0015_27-124992-0043.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6081-42010-0015_27-124992-0043.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6081-42010-0015_27-124992-0043.wav,211600.0
3374-298026-0019_2002-139469-0063,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3374-298026-0019_2002-139469-0063.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3374-298026-0019_2002-139469-0063.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3374-298026-0019_2002-139469-0063.wav,263680.0
7278-91083-0041_7264-92310-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7278-91083-0041_7264-92310-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7278-91083-0041_7264-92310-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7278-91083-0041_7264-92310-0020.wav,226800.0
3242-67153-0019_4137-11702-0051,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3242-67153-0019_4137-11702-0051.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3242-67153-0019_4137-11702-0051.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3242-67153-0019_4137-11702-0051.wav,253360.0
730-359-0022_7517-100442-0010,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/730-359-0022_7517-100442-0010.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/730-359-0022_7517-100442-0010.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/730-359-0022_7517-100442-0010.wav,234240.0
7511-102420-0030_8123-275216-0001,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7511-102420-0030_8123-275216-0001.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7511-102420-0030_8123-275216-0001.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7511-102420-0030_8123-275216-0001.wav,219840.0
4018-103416-0035_2514-149482-0041,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4018-103416-0035_2514-149482-0041.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4018-103416-0035_2514-149482-0041.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4018-103416-0035_2514-149482-0041.wav,250000.0
2911-12359-0009_1898-145724-0026,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2911-12359-0009_1898-145724-0026.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2911-12359-0009_1898-145724-0026.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2911-12359-0009_1898-145724-0026.wav,208960.0
6367-74004-0034_1723-141149-0046,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6367-74004-0034_1723-141149-0046.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6367-74004-0034_1723-141149-0046.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6367-74004-0034_1723-141149-0046.wav,164560.0
2436-2481-0004_4088-158077-0079,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2436-2481-0004_4088-158077-0079.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2436-2481-0004_4088-158077-0079.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2436-2481-0004_4088-158077-0079.wav,249200.0
6529-62556-0038_8226-274369-0006,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6529-62556-0038_8226-274369-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6529-62556-0038_8226-274369-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6529-62556-0038_8226-274369-0006.wav,233760.0
307-127535-0024_6272-70168-0031,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/307-127535-0024_6272-70168-0031.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/307-127535-0024_6272-70168-0031.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/307-127535-0024_6272-70168-0031.wav,235280.0
5652-19215-0035_5514-19192-0023,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5652-19215-0035_5514-19192-0023.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5652-19215-0035_5514-19192-0023.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5652-19215-0035_5514-19192-0023.wav,236960.0
1334-135589-0000_4297-13009-0060,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1334-135589-0000_4297-13009-0060.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1334-135589-0000_4297-13009-0060.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1334-135589-0000_4297-13009-0060.wav,239680.0
6081-41998-0004_200-126784-0001,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6081-41998-0004_200-126784-0001.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6081-41998-0004_200-126784-0001.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6081-41998-0004_200-126784-0001.wav,257840.0
7780-274562-0042_7067-76047-0024,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7780-274562-0042_7067-76047-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7780-274562-0042_7067-76047-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7780-274562-0042_7067-76047-0024.wav,245520.0
1898-145715-0030_5652-19215-0031,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1898-145715-0030_5652-19215-0031.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1898-145715-0030_5652-19215-0031.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1898-145715-0030_5652-19215-0031.wav,187280.0
3374-298025-0006_1867-154071-0029,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3374-298025-0006_1867-154071-0029.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3374-298025-0006_1867-154071-0029.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3374-298025-0006_1867-154071-0029.wav,259680.0
7178-34644-0066_7067-76048-0047,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7178-34644-0066_7067-76048-0047.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7178-34644-0066_7067-76048-0047.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7178-34644-0066_7067-76048-0047.wav,209121.0
3242-8112-0015_8797-294123-0044,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3242-8112-0015_8797-294123-0044.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3242-8112-0015_8797-294123-0044.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3242-8112-0015_8797-294123-0044.wav,178000.0
3983-5331-0050_39-121914-0022,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3983-5331-0050_39-121914-0022.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3983-5331-0050_39-121914-0022.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3983-5331-0050_39-121914-0022.wav,255520.0
887-123290-0002_78-369-0017,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/887-123290-0002_78-369-0017.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/887-123290-0002_78-369-0017.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/887-123290-0002_78-369-0017.wav,245120.0
3486-166424-0066_7078-271888-0075,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3486-166424-0066_7078-271888-0075.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3486-166424-0066_7078-271888-0075.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3486-166424-0066_7078-271888-0075.wav,255360.0
1553-140048-0023_7511-102420-0049,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1553-140048-0023_7511-102420-0049.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1553-140048-0023_7511-102420-0049.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1553-140048-0023_7511-102420-0049.wav,240720.0
7302-86814-0044_7190-90543-0036,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7302-86814-0044_7190-90543-0036.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7302-86814-0044_7190-90543-0036.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7302-86814-0044_7190-90543-0036.wav,217680.0
4640-19189-0043_3857-180923-0018,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4640-19189-0043_3857-180923-0018.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4640-19189-0043_3857-180923-0018.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4640-19189-0043_3857-180923-0018.wav,198000.0
3526-175658-0033_1088-134315-0024,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3526-175658-0033_1088-134315-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3526-175658-0033_1088-134315-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3526-175658-0033_1088-134315-0024.wav,245920.0
201-127786-0033_7635-105661-0006,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/201-127786-0033_7635-105661-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/201-127786-0033_7635-105661-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/201-127786-0033_7635-105661-0006.wav,229520.0
1578-140045-0027_4441-76263-0024,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1578-140045-0027_4441-76263-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1578-140045-0027_4441-76263-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1578-140045-0027_4441-76263-0024.wav,222800.0
6454-107462-0015_7078-271888-0034,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6454-107462-0015_7078-271888-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6454-107462-0015_7078-271888-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6454-107462-0015_7078-271888-0034.wav,231760.0
3879-174923-0060_7517-100429-0012,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3879-174923-0060_7517-100429-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3879-174923-0060_7517-100429-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3879-174923-0060_7517-100429-0012.wav,224240.0
4340-15220-0008_1235-135884-0025,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4340-15220-0008_1235-135884-0025.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4340-15220-0008_1235-135884-0025.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4340-15220-0008_1235-135884-0025.wav,240560.0
4195-186237-0024_2817-142371-0072,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4195-186237-0024_2817-142371-0072.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4195-186237-0024_2817-142371-0072.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4195-186237-0024_2817-142371-0072.wav,250320.0
2136-5147-0018_7078-271888-0012,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2136-5147-0018_7078-271888-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2136-5147-0018_7078-271888-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2136-5147-0018_7078-271888-0012.wav,248000.0
